ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
4928;Paraná;-51.4490;-24.3005;4841;6003;5751;5253;4536;3503;3065;3350;4360;4555;5261;6102;6354
4929;Paraná;-51.3490;-24.3005;4828;5956;5710;5224;4513;3513;3097;3359;4361;4542;5255;6079;6329
4930;Paraná;-51.2490;-24.3005;4853;5982;5694;5279;4537;3508;3126;3385;4376;4575;5278;6134;6361
4931;Paraná;-51.1490;-24.3005;4829;5923;5679;5277;4520;3509;3116;3365;4368;4553;5250;6077;6309
4932;Paraná;-51.0490;-24.3005;4781;5833;5615;5223;4476;3509;3084;3354;4357;4522;5203;5987;6213
4933;Paraná;-50.9490;-24.3005;4708;5761;5535;5070;4418;3465;3062;3323;4329;4478;5110;5870;6078
4934;Paraná;-50.8490;-24.3005;4698;5729;5536;5055;4396;3450;3057;3335;4330;4480;5071;5842;6096
4935;Paraná;-50.7490;-24.3005;4695;5741;5547;5059;4388;3431;3042;3339;4337;4468;5061;5847;6080
4936;Paraná;-50.6490;-24.3005;4690;5722;5551;5065;4407;3434;3021;3311;4313;4468;5037;5846;6101
4937;Paraná;-50.5490;-24.3005;4682;5660;5525;5061;4397;3464;3061;3324;4344;4479;5045;5792;6038
4938;Paraná;-50.4490;-24.3005;4677;5630;5511;5034;4392;3484;3085;3333;4348;4486;5071;5764;5980
4939;Paraná;-50.3490;-24.3005;4674;5644;5506;5007;4384;3477;3087;3331;4355;4490;5054;5764;5986
4940;Paraná;-50.2490;-24.3005;4661;5624;5498;4932;4369;3463;3094;3329;4340;4485;5046;5763;5987
4941;Paraná;-50.1490;-24.3005;4654;5568;5492;4930;4360;3465;3081;3336;4344;4489;5039;5739;5998
4942;Paraná;-50.0490;-24.3005;4648;5561;5493;4930;4309;3454;3080;3352;4334;4478;5047;5726;6009
4943;Paraná;-49.9490;-24.3005;4650;5532;5525;4914;4337;3464;3086;3362;4329;4493;5048;5736;5975
4944;Paraná;-49.8490;-24.3005;4663;5559;5520;4882;4312;3465;3108;3375;4324;4521;5089;5760;6045
4945;Paraná;-49.7490;-24.3005;4611;5490;5498;4829;4256;3429;3082;3328;4305;4456;4993;5682;5985
4946;Paraná;-49.6490;-24.3005;4591;5467;5476;4797;4244;3421;3079;3319;4316;4435;4963;5617;5952
4947;Paraná;-49.5490;-24.3005;4583;5438;5442;4798;4238;3412;3086;3300;4318;4436;4936;5643;5949
4948;Paraná;-49.4490;-24.3005;4547;5403;5461;4801;4228;3386;3063;3259;4289;4375;4841;5575;5881
4949;Paraná;-49.3490;-24.3005;4517;5380;5435;4796;4189;3359;3039;3232;4253;4335;4781;5535;5866
4950;Paraná;-49.2490;-24.3005;4502;5365;5401;4764;4164;3350;3036;3237;4239;4338;4782;5487;5863
4975;Paraná;-54.3490;-24.2005;4816;6239;5801;5305;4340;3407;2985;3210;4155;4436;5284;6109;6518
4976;Paraná;-54.2490;-24.2005;4850;6289;5889;5334;4374;3417;2999;3223;4172;4475;5330;6125;6569
4977;Paraná;-54.1490;-24.2005;4860;6279;5893;5353;4386;3408;3008;3248;4212;4504;5348;6116;6568
4978;Paraná;-54.0490;-24.2005;4857;6231;5880;5313;4392;3435;3027;3233;4231;4520;5341;6123;6555
4979;Paraná;-53.9490;-24.2005;4849;6205;5835;5288;4391;3454;3047;3226;4237;4511;5326;6126;6545
4980;Paraná;-53.8490;-24.2005;4856;6188;5795;5314;4404;3467;3076;3239;4245;4533;5329;6142;6536
4981;Paraná;-53.7490;-24.2005;4859;6199;5815;5297;4406;3478;3071;3253;4252;4528;5335;6146;6530
4982;Paraná;-53.6490;-24.2005;4866;6212;5850;5318;4398;3486;3069;3266;4258;4521;5332;6155;6534
4983;Paraná;-53.5490;-24.2005;4868;6253;5812;5283;4399;3490;3074;3268;4268;4537;5357;6141;6530
4984;Paraná;-53.4490;-24.2005;4863;6236;5797;5299;4411;3496;3068;3267;4270;4533;5348;6121;6516
4985;Paraná;-53.3490;-24.2005;4862;6222;5818;5301;4433;3503;3064;3264;4268;4514;5338;6105;6510
4986;Paraná;-53.2490;-24.2005;4870;6261;5820;5319;4462;3509;3061;3262;4269;4501;5333;6118;6521
4987;Paraná;-53.1490;-24.2005;4866;6245;5789;5302;4462;3504;3073;3272;4265;4503;5337;6114;6525
4988;Paraná;-53.0490;-24.2005;4870;6220;5776;5306;4470;3503;3089;3303;4267;4522;5361;6120;6504
4989;Paraná;-52.9490;-24.2005;4876;6193;5787;5319;4473;3512;3106;3323;4292;4533;5365;6131;6478
4990;Paraná;-52.8490;-24.2005;4879;6169;5793;5318;4469;3514;3122;3343;4308;4536;5365;6123;6487
4991;Paraná;-52.7490;-24.2005;4867;6173;5741;5251;4458;3513;3139;3370;4285;4542;5345;6088;6494
4992;Paraná;-52.6490;-24.2005;4850;6213;5683;5221;4425;3537;3142;3385;4256;4518;5292;6054;6477
4993;Paraná;-52.5490;-24.2005;4847;6187;5675;5209;4431;3524;3141;3382;4271;4520;5294;6046;6482
4994;Paraná;-52.4490;-24.2005;4838;6127;5675;5175;4433;3505;3147;3384;4294;4522;5268;6042;6478
4995;Paraná;-52.3490;-24.2005;4824;6072;5681;5155;4441;3519;3110;3355;4309;4520;5217;6061;6449
4996;Paraná;-52.2490;-24.2005;4834;6064;5688;5181;4473;3522;3129;3360;4318;4514;5226;6101;6433
4997;Paraná;-52.1490;-24.2005;4856;6047;5670;5247;4523;3534;3142;3382;4348;4563;5266;6144;6402
4998;Paraná;-52.0490;-24.2005;4883;6065;5777;5289;4579;3547;3129;3387;4361;4584;5305;6174;6400
4999;Paraná;-51.9490;-24.2005;4895;6096;5836;5301;4606;3553;3140;3389;4355;4581;5311;6174;6392
5000;Paraná;-51.8490;-24.2005;4882;6089;5790;5302;4590;3538;3171;3377;4356;4565;5286;6123;6401
5001;Paraná;-51.7490;-24.2005;4879;6055;5791;5305;4584;3536;3168;3387;4384;4570;5275;6103;6387
5002;Paraná;-51.6490;-24.2005;4871;6036;5778;5277;4582;3531;3160;3386;4391;4562;5263;6101;6384
5003;Paraná;-51.5490;-24.2005;4885;6042;5818;5317;4571;3527;3136;3390;4408;4573;5278;6155;6400
5004;Paraná;-51.4490;-24.2005;4867;5980;5757;5298;4553;3542;3133;3394;4403;4564;5268;6133;6379
5005;Paraná;-51.3490;-24.2005;4856;5958;5713;5274;4545;3558;3134;3391;4394;4549;5271;6115;6372
5006;Paraná;-51.2490;-24.2005;4845;5957;5667;5297;4533;3534;3138;3394;4383;4546;5254;6106;6335
5007;Paraná;-51.1490;-24.2005;4800;5853;5610;5258;4492;3524;3120;3382;4372;4532;5217;6008;6230
5008;Paraná;-51.0490;-24.2005;4749;5728;5516;5168;4460;3508;3101;3377;4375;4513;5166;5926;6151
5009;Paraná;-50.9490;-24.2005;4676;5645;5465;5019;4416;3464;3065;3330;4336;4469;5074;5817;6013
5010;Paraná;-50.8490;-24.2005;4689;5685;5511;5043;4408;3457;3059;3331;4337;4466;5076;5834;6062
5011;Paraná;-50.7490;-24.2005;4702;5736;5550;5078;4412;3444;3051;3325;4346;4467;5083;5849;6088
5012;Paraná;-50.6490;-24.2005;4705;5705;5557;5111;4435;3462;3047;3324;4337;4480;5055;5843;6102
5013;Paraná;-50.5490;-24.2005;4710;5684;5537;5100;4447;3487;3090;3356;4363;4510;5073;5802;6068
5014;Paraná;-50.4490;-24.2005;4705;5686;5525;5074;4439;3487;3109;3358;4367;4518;5070;5792;6037
5015;Paraná;-50.3490;-24.2005;4695;5673;5521;5027;4397;3478;3108;3348;4376;4526;5081;5782;6021
5016;Paraná;-50.2490;-24.2005;4680;5637;5503;4978;4376;3473;3096;3345;4365;4533;5057;5776;6023
5017;Paraná;-50.1490;-24.2005;4674;5587;5500;4960;4370;3486;3088;3355;4358;4519;5063;5780;6018
5018;Paraná;-50.0490;-24.2005;4679;5582;5540;4974;4351;3488;3097;3355;4356;4512;5074;5798;6025
5019;Paraná;-49.9490;-24.2005;4684;5611;5585;4951;4351;3488;3103;3365;4336;4510;5073;5796;6037
5020;Paraná;-49.8490;-24.2005;4707;5628;5597;4956;4348;3511;3117;3393;4325;4526;5103;5859;6120
5021;Paraná;-49.7490;-24.2005;4666;5537;5576;4905;4315;3473;3112;3363;4321;4496;5052;5774;6072
5022;Paraná;-49.6490;-24.2005;4658;5514;5592;4890;4320;3463;3106;3347;4339;4500;5032;5729;6061
5023;Paraná;-49.5490;-24.2005;4660;5522;5555;4909;4315;3472;3112;3345;4342;4494;5036;5741;6082
5024;Paraná;-49.4490;-24.2005;4654;5509;5592;4932;4323;3452;3110;3335;4339;4492;5010;5692;6064
5025;Paraná;-49.3490;-24.2005;4629;5498;5563;4900;4280;3431;3092;3317;4324;4473;4966;5665;6034
5052;Paraná;-54.3490;-24.1005;4822;6223;5823;5314;4347;3431;2978;3210;4188;4478;5303;6092;6475
5053;Paraná;-54.2490;-24.1005;4847;6291;5875;5353;4380;3427;2985;3214;4200;4463;5325;6123;6525
5054;Paraná;-54.1490;-24.1005;4868;6299;5904;5376;4400;3438;3021;3222;4224;4494;5357;6139;6546
5055;Paraná;-54.0490;-24.1005;4860;6267;5887;5337;4383;3447;3036;3226;4245;4507;5341;6116;6522
5056;Paraná;-53.9490;-24.1005;4855;6220;5876;5306;4381;3471;3052;3239;4254;4508;5338;6122;6492
5057;Paraná;-53.8490;-24.1005;4860;6155;5829;5302;4395;3493;3058;3257;4280;4537;5347;6164;6501
5058;Paraná;-53.7490;-24.1005;4862;6156;5831;5287;4390;3494;3072;3270;4279;4535;5353;6167;6510
5059;Paraná;-53.6490;-24.1005;4871;6201;5854;5308;4376;3496;3095;3274;4288;4538;5347;6164;6514
5060;Paraná;-53.5490;-24.1005;4878;6150;5856;5348;4433;3510;3098;3287;4304;4561;5364;6122;6496
5061;Paraná;-53.4490;-24.1005;4881;6154;5842;5356;4449;3515;3100;3298;4301;4549;5379;6127;6506
5062;Paraná;-53.3490;-24.1005;4867;6175;5808;5314;4441;3520;3082;3294;4285;4524;5346;6117;6498
5063;Paraná;-53.2490;-24.1005;4878;6250;5840;5303;4450;3525;3090;3297;4281;4508;5351;6128;6509
5064;Paraná;-53.1490;-24.1005;4888;6220;5839;5330;4463;3524;3105;3303;4295;4532;5378;6140;6521
5065;Paraná;-53.0490;-24.1005;4885;6185;5827;5327;4475;3512;3111;3327;4296;4548;5382;6147;6484
5066;Paraná;-52.9490;-24.1005;4894;6212;5783;5360;4489;3535;3126;3333;4322;4568;5388;6143;6466
5067;Paraná;-52.8490;-24.1005;4892;6198;5759;5339;4487;3538;3135;3351;4335;4567;5385;6139;6477
5068;Paraná;-52.7490;-24.1005;4875;6185;5707;5276;4469;3541;3128;3369;4314;4563;5352;6101;6496
5069;Paraná;-52.6490;-24.1005;4867;6198;5691;5235;4473;3539;3137;3380;4301;4548;5318;6084;6504
5070;Paraná;-52.5490;-24.1005;4868;6166;5694;5250;4485;3546;3151;3390;4306;4544;5310;6102;6469
5071;Paraná;-52.4490;-24.1005;4871;6109;5704;5264;4510;3557;3169;3409;4319;4547;5300;6089;6473
5072;Paraná;-52.3490;-24.1005;4838;6046;5659;5185;4472;3557;3131;3375;4318;4530;5258;6080;6446
5073;Paraná;-52.2490;-24.1005;4855;6071;5690;5213;4497;3557;3162;3380;4329;4538;5270;6112;6439
5074;Paraná;-52.1490;-24.1005;4884;6067;5742;5272;4546;3567;3183;3398;4370;4580;5297;6147;6433
5075;Paraná;-52.0490;-24.1005;4903;6116;5787;5317;4590;3570;3163;3405;4386;4610;5312;6164;6418
5076;Paraná;-51.9490;-24.1005;4906;6167;5820;5303;4614;3563;3174;3410;4373;4593;5279;6147;6431
5077;Paraná;-51.8490;-24.1005;4898;6159;5792;5332;4600;3564;3186;3399;4367;4588;5271;6086;6426
5078;Paraná;-51.7490;-24.1005;4891;6091;5799;5306;4585;3563;3190;3414;4390;4578;5269;6096;6413
5079;Paraná;-51.6490;-24.1005;4891;6056;5782;5280;4577;3552;3208;3412;4389;4573;5300;6125;6433
5080;Paraná;-51.5490;-24.1005;4888;6031;5801;5302;4600;3542;3167;3397;4390;4570;5292;6136;6430
5081;Paraná;-51.4490;-24.1005;4845;5935;5696;5241;4546;3549;3157;3399;4395;4546;5253;6085;6346
5082;Paraná;-51.3490;-24.1005;4815;5869;5652;5201;4522;3552;3142;3394;4389;4527;5219;6024;6283
5083;Paraná;-51.2490;-24.1005;4792;5841;5575;5212;4483;3512;3153;3406;4385;4543;5174;6010;6204
5084;Paraná;-51.1490;-24.1005;4769;5796;5525;5177;4470;3515;3135;3420;4392;4541;5174;5930;6150
5085;Paraná;-51.0490;-24.1005;4718;5694;5412;5091;4444;3488;3108;3418;4397;4511;5123;5858;6072
5086;Paraná;-50.9490;-24.1005;4689;5600;5463;5030;4430;3484;3098;3380;4371;4486;5066;5833;6022
5087;Paraná;-50.8490;-24.1005;4696;5642;5515;5050;4436;3481;3065;3352;4361;4477;5058;5860;6048
5088;Paraná;-50.7490;-24.1005;4713;5699;5566;5098;4437;3480;3034;3328;4360;4481;5089;5883;6098
5089;Paraná;-50.6490;-24.1005;4720;5701;5578;5123;4445;3489;3046;3356;4357;4494;5079;5845;6134
5090;Paraná;-50.5490;-24.1005;4723;5708;5572;5109;4445;3498;3088;3381;4368;4527;5073;5806;6104
5091;Paraná;-50.4490;-24.1005;4721;5717;5578;5091;4443;3481;3115;3378;4364;4535;5072;5810;6065
5092;Paraná;-50.3490;-24.1005;4718;5685;5537;5116;4387;3507;3106;3368;4369;4543;5081;5836;6078
5093;Paraná;-50.2490;-24.1005;4702;5654;5525;5063;4374;3506;3102;3355;4370;4534;5059;5824;6065
5094;Paraná;-50.1490;-24.1005;4693;5581;5515;5033;4375;3507;3110;3365;4363;4524;5070;5817;6063
5095;Paraná;-50.0490;-24.1005;4699;5617;5557;5037;4382;3494;3117;3356;4341;4522;5100;5816;6047
5096;Paraná;-49.9490;-24.1005;4721;5649;5619;5032;4398;3515;3123;3372;4333;4541;5114;5852;6107
5097;Paraná;-49.8490;-24.1005;4736;5637;5635;5037;4405;3529;3132;3406;4342;4562;5109;5894;6151
5098;Paraná;-49.7490;-24.1005;4703;5588;5625;4981;4350;3516;3124;3362;4328;4519;5094;5818;6124
5099;Paraná;-49.6490;-24.1005;4700;5559;5656;4980;4357;3513;3119;3345;4343;4515;5089;5817;6110
5100;Paraná;-49.5490;-24.1005;4715;5560;5657;5020;4369;3512;3119;3350;4353;4528;5103;5833;6182
5101;Paraná;-49.4490;-24.1005;4704;5549;5687;5015;4353;3476;3110;3354;4337;4507;5087;5775;6194
5102;Paraná;-49.3490;-24.1005;4698;5566;5673;4988;4330;3465;3117;3362;4339;4525;5068;5758;6187
5142;Paraná;-54.2490;-24.0005;4837;6210;5791;5333;4394;3441;3016;3241;4240;4504;5320;6080;6479
5143;Paraná;-54.1490;-24.0005;4871;6304;5908;5400;4423;3447;3032;3252;4249;4495;5328;6119;6500
5144;Paraná;-54.0490;-24.0005;4875;6262;5983;5424;4425;3459;3039;3222;4257;4483;5328;6110;6514
5145;Paraná;-53.9490;-24.0005;4864;6207;5926;5380;4412;3462;3058;3229;4264;4514;5338;6101;6478
5146;Paraná;-53.8490;-24.0005;4866;6238;5839;5306;4404;3464;3081;3262;4283;4531;5352;6128;6507
5147;Paraná;-53.7490;-24.0005;4872;6212;5825;5330;4411;3477;3095;3269;4290;4536;5352;6160;6513
5148;Paraná;-53.6490;-24.0005;4879;6179;5827;5369;4435;3495;3095;3274;4300;4552;5348;6151;6522
5149;Paraná;-53.5490;-24.0005;4886;6185;5850;5333;4446;3532;3099;3298;4336;4556;5368;6152;6472
5150;Paraná;-53.4490;-24.0005;4886;6163;5849;5358;4459;3531;3109;3309;4319;4545;5367;6155;6471
5151;Paraná;-53.3490;-24.0005;4883;6135;5822;5352;4448;3516;3114;3323;4298;4547;5364;6170;6501
5152;Paraná;-53.2490;-24.0005;4874;6095;5822;5323;4476;3526;3103;3307;4283;4547;5363;6154;6492
5153;Paraná;-53.1490;-24.0005;4889;6106;5819;5370;4487;3537;3124;3322;4305;4560;5386;6157;6499
5154;Paraná;-53.0490;-24.0005;4890;6118;5811;5386;4494;3546;3147;3331;4327;4555;5386;6127;6452
5155;Paraná;-52.9490;-24.0005;4894;6137;5778;5364;4494;3546;3140;3348;4324;4566;5382;6146;6497
5156;Paraná;-52.8490;-24.0005;4897;6144;5766;5357;4503;3562;3156;3365;4327;4556;5380;6152;6495
5157;Paraná;-52.7490;-24.0005;4893;6158;5724;5346;4499;3563;3167;3389;4318;4564;5365;6136;6492
5158;Paraná;-52.6490;-24.0005;4892;6112;5726;5305;4530;3567;3183;3381;4347;4560;5335;6141;6517
5159;Paraná;-52.5490;-24.0005;4892;6104;5744;5316;4538;3575;3177;3392;4351;4576;5329;6129;6470
5160;Paraná;-52.4490;-24.0005;4877;6088;5725;5311;4508;3562;3172;3412;4333;4571;5301;6087;6450
5161;Paraná;-52.3490;-24.0005;4876;6085;5729;5257;4539;3584;3164;3395;4332;4565;5279;6106;6473
5162;Paraná;-52.2490;-24.0005;4886;6093;5739;5267;4562;3591;3199;3397;4330;4584;5277;6125;6474
5163;Paraná;-52.1490;-24.0005;4899;6119;5797;5281;4565;3587;3215;3408;4341;4591;5285;6134;6471
5164;Paraná;-52.0490;-24.0005;4898;6135;5810;5298;4582;3576;3185;3412;4357;4595;5274;6111;6440
5165;Paraná;-51.9490;-24.0005;4900;6150;5824;5278;4606;3572;3168;3421;4350;4597;5282;6117;6431
5166;Paraná;-51.8490;-24.0005;4914;6173;5804;5334;4605;3563;3205;3429;4396;4597;5300;6118;6449
5167;Paraná;-51.7490;-24.0005;4903;6094;5851;5308;4579;3560;3195;3429;4393;4560;5277;6110;6477
5168;Paraná;-51.6490;-24.0005;4891;6047;5843;5288;4566;3552;3204;3426;4395;4569;5252;6104;6449
5169;Paraná;-51.5490;-24.0005;4852;5985;5744;5205;4539;3543;3213;3445;4401;4555;5248;6005;6345
5170;Paraná;-51.4490;-24.0005;4813;5841;5666;5162;4504;3529;3206;3435;4389;4556;5233;5960;6274
5171;Paraná;-51.3490;-24.0005;4770;5766;5622;5095;4465;3509;3205;3427;4375;4529;5173;5893;6177
5172;Paraná;-51.2490;-24.0005;4736;5731;5513;5051;4440;3503;3195;3426;4391;4534;5138;5829;6080
5173;Paraná;-51.1490;-24.0005;4722;5622;5444;5041;4441;3504;3190;3442;4429;4552;5132;5822;6051
5174;Paraná;-51.0490;-24.0005;4681;5546;5379;5005;4402;3482;3147;3411;4401;4526;5065;5799;6007
5175;Paraná;-50.9490;-24.0005;4739;5658;5509;5089;4470;3508;3152;3410;4416;4561;5108;5872;6120
5176;Paraná;-50.8490;-24.0005;4765;5692;5624;5153;4494;3515;3109;3403;4394;4552;5143;5922;6183
5177;Paraná;-50.7490;-24.0005;4752;5697;5618;5151;4479;3509;3081;3374;4364;4541;5129;5902;6181
5178;Paraná;-50.6490;-24.0005;4726;5680;5514;5122;4450;3529;3072;3360;4382;4536;5100;5846;6117
5179;Paraná;-50.5490;-24.0005;4712;5678;5498;5087;4430;3508;3088;3379;4366;4534;5099;5802;6070
5180;Paraná;-50.4490;-24.0005;4721;5682;5543;5078;4452;3491;3099;3400;4380;4545;5103;5789;6091
5181;Paraná;-50.3490;-24.0005;4738;5691;5587;5082;4434;3523;3137;3408;4359;4557;5128;5839;6113
5182;Paraná;-50.2490;-24.0005;4733;5656;5600;5069;4423;3533;3140;3400;4371;4546;5114;5846;6105
5183;Paraná;-50.1490;-24.0005;4721;5565;5611;5031;4408;3540;3149;3393;4379;4550;5110;5842;6081
5184;Paraná;-50.0490;-24.0005;4722;5589;5610;5038;4392;3538;3132;3379;4365;4552;5116;5842;6106
5185;Paraná;-49.9490;-24.0005;4740;5631;5666;5032;4423;3538;3142;3382;4382;4571;5115;5860;6139
5186;Paraná;-49.8490;-24.0005;4768;5658;5717;5044;4434;3531;3170;3416;4395;4588;5169;5916;6178
5187;Paraná;-49.7490;-24.0005;4739;5663;5660;5024;4409;3503;3146;3366;4364;4550;5131;5877;6177
5188;Paraná;-49.6490;-24.0005;4739;5660;5689;5041;4408;3508;3130;3364;4349;4544;5128;5865;6183
5189;Paraná;-49.5490;-24.0005;4757;5674;5728;5099;4439;3507;3129;3375;4353;4542;5150;5838;6248
5190;Paraná;-49.4490;-24.0005;4750;5660;5735;5077;4411;3501;3129;3381;4358;4537;5146;5814;6249
5238;Paraná;-54.1490;-23.9005;4850;6192;5850;5368;4401;3455;3030;3259;4240;4509;5327;6075;6498
5239;Paraná;-54.0490;-23.9005;4872;6222;5949;5416;4420;3455;3036;3244;4249;4502;5328;6109;6532
5240;Paraná;-53.9490;-23.9005;4871;6197;5913;5378;4413;3470;3065;3251;4264;4532;5350;6104;6513
5241;Paraná;-53.8490;-23.9005;4874;6207;5866;5331;4423;3480;3089;3277;4300;4547;5368;6120;6482
5242;Paraná;-53.7490;-23.9005;4879;6179;5856;5350;4428;3493;3104;3300;4312;4550;5354;6128;6488
5243;Paraná;-53.6490;-23.9005;4883;6143;5848;5358;4442;3512;3107;3312;4322;4556;5352;6149;6487
5244;Paraná;-53.5490;-23.9005;4882;6149;5830;5337;4454;3525;3109;3323;4323;4552;5357;6158;6474
5245;Paraná;-53.4490;-23.9005;4890;6135;5851;5339;4469;3527;3117;3335;4319;4558;5356;6178;6490
5246;Paraná;-53.3490;-23.9005;4889;6117;5834;5343;4472;3520;3118;3353;4317;4561;5368;6172;6500
5247;Paraná;-53.2490;-23.9005;4892;6115;5837;5345;4491;3537;3131;3338;4317;4565;5379;6168;6480
5248;Paraná;-53.1490;-23.9005;4894;6107;5832;5363;4490;3537;3133;3342;4327;4561;5384;6168;6480
5249;Paraná;-53.0490;-23.9005;4891;6077;5801;5389;4488;3544;3146;3349;4338;4565;5391;6163;6445
5250;Paraná;-52.9490;-23.9005;4897;6116;5801;5354;4511;3557;3164;3381;4328;4564;5376;6155;6459
5251;Paraná;-52.8490;-23.9005;4897;6104;5785;5364;4521;3560;3173;3385;4343;4567;5363;6137;6456
5252;Paraná;-52.7490;-23.9005;4880;6110;5751;5339;4505;3555;3163;3389;4336;4552;5327;6103;6426
5253;Paraná;-52.6490;-23.9005;4896;6090;5746;5351;4548;3573;3180;3397;4354;4577;5333;6139;6463
5254;Paraná;-52.5490;-23.9005;4901;6080;5755;5355;4545;3581;3189;3405;4363;4611;5349;6130;6453
5255;Paraná;-52.4490;-23.9005;4887;6081;5749;5312;4540;3581;3180;3407;4341;4597;5314;6095;6446
5256;Paraná;-52.3490;-23.9005;4886;6083;5755;5261;4567;3604;3184;3399;4332;4590;5271;6109;6477
5257;Paraná;-52.2490;-23.9005;4893;6081;5764;5276;4583;3605;3205;3408;4341;4594;5275;6122;6462
5258;Paraná;-52.1490;-23.9005;4901;6091;5782;5287;4578;3606;3221;3427;4344;4596;5265;6146;6470
5259;Paraná;-52.0490;-23.9005;4900;6117;5799;5274;4590;3597;3197;3418;4359;4590;5260;6129;6464
5260;Paraná;-51.9490;-23.9005;4896;6101;5818;5294;4597;3592;3195;3423;4366;4581;5258;6113;6412
5261;Paraná;-51.8490;-23.9005;4892;6069;5792;5319;4581;3574;3207;3425;4400;4579;5261;6097;6397
5262;Paraná;-51.7490;-23.9005;4876;5979;5779;5278;4551;3570;3211;3437;4414;4575;5247;6090;6383
5263;Paraná;-51.6490;-23.9005;4862;5949;5763;5228;4537;3557;3213;3441;4413;4582;5248;6065;6345
5264;Paraná;-51.5490;-23.9005;4850;5884;5715;5235;4542;3546;3229;3454;4436;4588;5241;6038;6290
5265;Paraná;-51.4490;-23.9005;4840;5824;5708;5246;4537;3540;3230;3439;4434;4597;5245;6007;6271
5266;Paraná;-51.3490;-23.9005;4817;5821;5679;5204;4502;3537;3240;3448;4412;4580;5230;5918;6239
5267;Paraná;-51.2490;-23.9005;4776;5759;5575;5112;4457;3528;3240;3470;4430;4541;5196;5843;6163
5268;Paraná;-51.1490;-23.9005;4755;5663;5507;5084;4455;3527;3234;3472;4443;4565;5162;5847;6094
5269;Paraná;-51.0490;-23.9005;4747;5615;5491;5100;4459;3537;3207;3451;4421;4584;5139;5867;6091
5270;Paraná;-50.9490;-23.9005;4762;5657;5558;5117;4489;3542;3179;3428;4425;4574;5144;5877;6159
5271;Paraná;-50.8490;-23.9005;4770;5682;5602;5143;4508;3543;3126;3400;4421;4586;5175;5889;6170
5272;Paraná;-50.7490;-23.9005;4747;5627;5540;5101;4486;3553;3153;3416;4421;4587;5136;5837;6109
5273;Paraná;-50.6490;-23.9005;4722;5593;5485;5055;4447;3549;3153;3401;4421;4567;5101;5815;6072
5274;Paraná;-50.5490;-23.9005;4691;5599;5470;5007;4419;3511;3124;3392;4400;4537;5076;5745;6013
5275;Paraná;-50.4490;-23.9005;4715;5664;5553;5037;4448;3509;3122;3394;4394;4545;5089;5756;6065
5276;Paraná;-50.3490;-23.9005;4747;5691;5619;5049;4454;3536;3151;3403;4393;4578;5126;5818;6140
5277;Paraná;-50.2490;-23.9005;4769;5663;5663;5055;4450;3558;3178;3424;4408;4613;5169;5872;6175
5278;Paraná;-50.1490;-23.9005;4756;5605;5636;5046;4433;3561;3187;3427;4411;4594;5165;5851;6153
5279;Paraná;-50.0490;-23.9005;4760;5610;5657;5062;4437;3561;3166;3412;4398;4585;5165;5879;6183
5280;Paraná;-49.9490;-23.9005;4771;5636;5694;5073;4452;3544;3171;3405;4387;4595;5177;5919;6205
5281;Paraná;-49.8490;-23.9005;4799;5702;5726;5099;4475;3548;3191;3433;4406;4618;5205;5973;6217
5282;Paraná;-49.7490;-23.9005;4769;5708;5691;5075;4431;3534;3158;3399;4381;4572;5164;5917;6195
5283;Paraná;-49.6490;-23.9005;4753;5699;5709;5055;4421;3516;3141;3374;4368;4552;5146;5852;6198
5284;Paraná;-49.5490;-23.9005;4765;5697;5743;5106;4438;3513;3132;3365;4369;4558;5165;5845;6253
5338;Paraná;-54.0490;-23.8005;4863;6183;5870;5389;4410;3468;3049;3269;4262;4504;5317;6098;6535
5339;Paraná;-53.9490;-23.8005;4881;6190;5883;5387;4432;3481;3084;3282;4287;4544;5358;6104;6543
5340;Paraná;-53.8490;-23.8005;4891;6183;5880;5347;4450;3501;3122;3312;4312;4575;5369;6134;6515
5341;Paraná;-53.7490;-23.8005;4893;6148;5877;5351;4455;3500;3132;3325;4322;4587;5363;6134;6517
5342;Paraná;-53.6490;-23.8005;4888;6090;5879;5342;4477;3499;3138;3339;4325;4576;5363;6148;6480
5343;Paraná;-53.5490;-23.8005;4898;6159;5873;5358;4478;3513;3133;3347;4317;4571;5355;6153;6516
5344;Paraná;-53.4490;-23.8005;4901;6134;5878;5343;4490;3524;3133;3361;4330;4560;5361;6168;6527
